519,161,9,235,7,0,1,2
88,137,228,160,248,219,13,6
26,183,254,107,253,85,256,73
180,92,149,494,275,240,8,88
35,153,473,171,121,201,243,163
472,123,282,160,258,116,75,137
420,153,112,0,166,176,143,72
223,62,259,8,163,0,142,416
65,101,195,359,491,50,0,1
410,143,1,280,361,2,51,5
36,276,88,133,442,67,20,0
33,130,30,494,462,302,3,230
291,319,519,261,369,189,2,3
467,302,163,482,430,4,168,249
519,235,248,508,185,60,325,4
160,335,419,210,403,440,307,1
419,451,245,384,18,16,36,4
113,407,123,2,0,1,5,312
479,269,374,325,518,372,79,200
499,82,95,146,23,489,31,6
251,404,122,374,414,486,405,268
199,393,516,320,417,75,401,425
421,81,282,137,130,63,240,202
170,29,25,382,131,219,271,6
