413,303,497,6,3,0,5,7
60,168,54,252,123,20,4,3
136,290,0,285,429,291,345,315
45,205,444,201,55,465,156,219
2,0,4,5,331,335,227,13
15,112,50,508,157,519,360,76
122,204,159,503,1,149,172,4
123,357,293,223,57,94,310,441
247,175,112,3,5,1,2,152
212,492,461,220,52,336,209,190
134,364,215,448,1,92,105,388
184,117,174,371,182,192,114,45
191,288,463,134,30,17,1,3
183,119,124,164,27,238,469,141
368,397,188,224,313,178,136,1
144,109,121,141,152,13,4,5
354,290,439,194,173,361,292,4
134,368,14,303,236,327,461,1
309,327,220,465,77,218,390,0
462,118,417,382,256,236,45,1
134,37,192,111,511,158,194,179
20,302,173,453,448,287,60,101
493,70,8,298,290,38,193,0
237,146,77,346,256,127,124,0
