355,65,5,475,7,323,1,2
290,200,96,163,3,4,5,6
9,121,0,5,1,6,38,46
55,118,191,83,5,97,2,6
5,162,207,94,23,2,250,409
190,269,2,7,0,146,159,139
182,90,16,49,13,205,140,119
266,375,3,297,50,2,1,6
130,159,266,1,3,485,121,241
31,434,2,47,386,492,6,83
2,511,3,0,1,278,160,252
231,204,7,263,453,3,141,0
436,5,1,392,242,324,64,72
5,3,239,1,6,0,158,381
350,1,445,468,4,2,361,6
476,427,113,472,423,348,62,4
266,105,352,497,507,21,516,467
1,0,197,3,228,2,6,64
124,402,263,473,177,466,255,230
357,27,489,5,4,246,272,79
409,240,493,420,6,70,102,332
370,225,3,0,2,4,5,397
101,257,397,98,336,1,62,174
222,417,96,10,365,320,54,0
