470,184,373,364,4,2,6,7
1,3,168,158,210,163,189,7
444,69,14,119,276,288,331,400
102,323,298,90,162,249,30,439
5,128,64,50,396,458,158,102
9,125,78,2,129,60,309,173
84,261,77,274,188,227,288,95
14,343,110,334,181,463,428,139
168,401,103,0,161,319,399,178
19,45,1,0,55,65,144,249
341,238,444,420,116,5,1,2
178,66,18,212,95,261,70,13
476,517,162,3,106,354,133,471
508,129,273,141,109,49,144,3
206,197,351,154,172,6,5,82
213,306,134,133,339,78,172,191
114,73,262,12,52,206,272,5
29,187,346,500,224,26,27,1
370,107,184,54,314,376,12,6
285,499,203,181,482,238,98,3
107,14,301,508,244,496,36,296
189,264,498,430,314,255,57,5
134,513,317,126,35,268,62,5
77,445,416,183,374,162,513,4
