17,324,498,417,331,3,0,1
83,81,183,225,7,89,518,5
486,218,157,260,445,38,70,163
1,100,68,277,6,4,423,484
212,193,13,0,6,20,7,69
176,79,358,426,467,420,106,257
175,244,1,125,92,423,40,2
1,504,237,235,208,344,333,278
477,156,53,379,98,264,274,1
451,370,393,519,39,338,231,7
79,41,259,48,18,2,97,1
173,109,34,4,339,36,438,5
436,259,127,175,6,204,111,516
183,275,224,140,185,428,227,119
197,436,205,465,10,294,180,107
298,191,135,140,422,193,309,1
32,38,217,495,517,228,414,7
353,52,72,112,98,193,230,2
447,33,303,418,359,58,401,86
466,409,257,126,252,420,289,5
445,244,506,21,3,2,4,1
143,378,155,480,32,307,6,202
121,143,205,404,313,138,111,1
27,429,412,43,470,213,200,415
