2,7,3,137,0,1,6,4
54,156,272,5,6,2,4,1
31,78,158,51,375,58,191,116
1,224,7,3,207,2,6,59
4,1,25,226,328,140,69,210
192,23,3,2,0,119,141,173
7,233,98,250,230,4,6,73
66,380,2,47,165,88,191,18
159,59,448,422,169,26,60,5
0,263,3,141,495,1,145,193
3,4,50,430,219,6,137,306
46,0,6,179,2,3,257,479
129,2,390,6,397,295,4,1
480,104,174,368,3,352,0,1
478,461,267,406,453,94,480,5
495,190,481,80,4,3,384,217
3,6,82,0,2,7,185,5
32,4,250,16,6,0,1,2
87,264,4,6,7,1,2,5
443,244,1,4,6,2,0,7
378,139,0,213,64,60,155,263
201,74,272,2,3,6,0,5
431,101,202,3,178,4,5,6
168,188,181,6,24,200,360,1
