106,52,378,479,346,0,5,7
109,52,165,199,214,248,0,4
145,146,59,438,510,413,443,250
128,265,335,296,222,72,130,27
204,78,420,188,248,88,219,66
206,65,89,47,0,28,434,80
214,5,6,0,3,4,2,7
2,352,346,165,56,365,436,83
252,301,18,254,165,211,463,228
112,492,195,102,192,257,3,373
247,0,95,176,362,91,4,5
19,43,139,269,183,443,394,126
221,511,96,411,5,0,6,86
21,108,458,348,23,169,184,215
272,455,276,460,449,155,44,3
116,165,472,368,238,10,7,100
369,456,116,224,379,340,7,0
506,297,354,171,50,317,5,6
502,445,434,98,395,78,317,55
440,392,126,158,21,45,454,1
87,92,66,247,89,437,134,4
387,512,169,491,274,371,377,182
459,317,194,50,207,157,7,172
55,1,5,4,6,2,3,0
