433,267,451,518,270,497,128,0
506,39,286,73,31,479,296,333
57,147,23,262,131,283,370,369
114,357,222,313,78,425,66,71
2,384,4,113,55,132,242,272
482,369,286,473,338,485,266,200
92,190,67,0,491,54,259,15
411,285,57,141,65,167,160,117
240,142,0,219,202,123,96,172
190,2,251,52,123,180,22,135
106,4,5,6,194,176,105,66
247,161,246,29,39,458,6,333
74,150,373,250,211,1,500,76
233,122,61,218,304,480,5,1
230,70,440,312,433,6,204,35
166,339,334,265,342,436,7,87
381,35,460,441,494,473,1,189
229,275,130,327,185,180,7,197
324,45,105,383,347,474,417,4
193,510,255,235,127,241,151,0
189,47,34,312,85,155,285,192
228,67,250,258,479,517,305,205
12,87,250,233,333,391,6,45
362,441,194,424,300,40,126,146
