80,249,256,6,3,0,5,7
131,161,101,77,5,238,4,3
208,189,159,245,73,229,237,198
4,230,5,1,6,7,139,136
263,81,180,1,0,68,49,237
27,10,250,101,11,234,130,95
238,124,44,203,6,218,235,206
64,4,141,73,3,6,1,2
238,73,212,1,95,184,165,37
89,18,79,11,195,45,0,217
159,112,65,89,6,153,43,182
253,13,55,76,132,0,258,49
247,77,90,201,36,256,0,151
36,181,87,4,93,0,223,1
53,60,165,13,236,139,74,3
8,29,210,57,253,173,46,20
104,206,158,154,153,96,125,5
194,84,17,39,106,141,5,158
247,239,119,55,141,71,181,4
127,204,110,62,100,24,5,6
74,72,189,80,169,230,172,5
154,45,16,37,146,48,245,30
218,92,43,188,73,26,170,251
222,87,197,207,50,91,227,184
