103,140,196,53,197,4,18,74
82,87,44,95,120,196,56,4
71,14,162,13,69,172,155,132
127,216,116,132,60,139,257,2
53,128,152,204,227,200,30,4
244,188,207,221,125,82,110,1
54,226,142,119,251,32,138,0
146,38,35,150,136,111,47,4
117,87,38,8,68,257,3,234
185,260,120,116,19,244,115,136
78,252,128,163,79,240,243,7
144,222,228,220,193,156,111,0
12,139,242,228,132,164,128,5
44,159,132,113,263,214,140,1
178,251,156,185,133,75,245,180
125,79,86,29,47,210,256,126
37,93,185,213,75,50,96,6
214,200,105,44,212,161,180,226
118,14,8,103,193,39,45,70
155,115,206,187,94,165,18,3
127,237,37,233,212,182,221,99
214,144,27,75,177,212,255,5
92,131,86,201,88,234,35,207
70,143,121,208,74,114,193,104
