188,1,6,8,164,5,3,4
28,0,15,3,1,141,4,2
3,7,17,22,227,215,73,2
2,5,144,217,4,232,1,3
195,140,105,7,206,2,239,1
0,103,4,161,1,235,7,2
124,5,6,1,7,2,156,241
127,171,3,48,7,1,66,242
230,3,205,4,2,7,5,211
6,0,1,3,2,4,5,9
72,180,186,2,4,201,144,37
202,158,145,3,5,98,2,0
101,106,197,1,46,210,2,9
86,263,70,77,55,225,6,0
31,22,252,152,204,38,261,87
6,242,70,36,63,2,1,4
258,158,0,85,242,39,3,1
191,115,33,0,5,7,2,4
72,7,6,3,28,1,138,11
108,109,32,150,72,16,2,105
40,200,185,58,36,94,5,3
197,135,0,7,4,1,5,154
211,177,253,222,7,3,5,2
21,245,252,126,110,2,4,61
