88,154,110,157,5,2,0,1
98,21,167,152,241,71,239,4
30,153,105,89,227,210,214,237
106,3,260,103,211,224,7,140
231,109,75,216,193,137,62,249
89,46,108,51,60,216,110,32
105,156,123,119,2,0,34,167
244,236,1,121,71,230,67,212
260,19,148,7,109,193,98,17
120,204,56,3,0,2,6,59
235,136,121,218,118,2,0,4
244,159,193,110,197,93,88,192
161,254,132,236,123,142,201,7
233,208,80,102,4,2,91,260
187,209,3,5,166,6,169,64
117,218,71,76,220,228,219,178
203,199,173,145,157,128,2,0
134,75,234,8,117,206,213,231
88,243,262,104,101,46,234,6
148,14,20,188,154,158,202,6
81,29,184,241,102,86,56,0
204,234,130,208,179,158,62,4
139,66,142,210,177,47,255,176
150,258,66,208,114,26,57,201
