85,84,83,229,116,143,213,40
51,69,156,34,235,228,176,6
250,16,54,63,249,189,155,1
11,246,187,39,150,49,176,223
71,145,157,10,44,31,109,70
168,118,218,9,6,233,86,144
159,9,194,130,45,128,24,1
153,126,112,247,142,79,76,5
170,96,206,16,162,62,59,84
15,71,102,260,180,234,253,87
37,263,208,170,18,218,134,5
226,157,36,75,9,47,169,1
212,157,5,78,34,162,192,92
156,236,225,97,111,24,100,40
211,102,119,72,9,206,28,1
165,150,42,34,48,114,144,1
221,164,16,117,59,91,27,1
209,109,97,9,35,182,247,155
196,189,78,22,262,221,137,55
120,225,186,87,92,80,168,37
141,181,259,207,163,66,255,1
123,210,112,187,56,40,69,70
84,124,254,63,77,18,121,7
239,216,147,26,114,59,120,243
