108,5,45,102,254,2,7,1
27,12,91,230,132,101,5,1
156,242,97,52,28,19,6,3
0,2,4,3,65,1,134,246
36,99,196,249,3,7,5,1
2,4,7,1,16,152,9,0
2,6,3,1,7,0,262,165
1,118,2,79,3,4,7,0
227,4,211,2,3,107,1,6
260,4,96,203,3,6,160,152
175,226,7,230,5,1,202,71
239,136,143,198,0,1,96,50
57,204,218,48,5,0,52,1
218,197,141,153,149,1,91,125
5,19,260,109,0,13,257,193
93,6,52,2,1,5,7,4
45,143,48,1,0,176,175,109
166,192,197,152,187,5,6,177
159,183,7,1,4,2,5,0
199,248,79,156,1,2,0,4
204,7,161,2,238,6,0,94
4,146,6,47,1,2,7,30
0,3,7,212,116,188,129,84
44,135,122,222,0,2,158,84
