171,17,50,254,146,186,117,5
110,183,45,156,254,105,0,1
104,131,175,206,242,56,29,4
243,186,92,206,153,253,187,3
24,8,67,55,49,260,72,1
192,74,87,188,245,126,136,2
63,190,196,69,81,138,245,1
255,43,183,197,14,231,2,263
111,46,62,64,173,178,149,221
107,147,144,129,0,182,227,186
176,186,17,108,59,115,177,31
227,79,158,210,48,129,45,122
34,105,130,230,158,243,81,1
209,109,45,75,136,135,199,5
198,240,141,148,129,13,229,224
17,148,121,141,79,139,234,1
257,222,36,103,71,145,133,7
149,162,212,217,182,131,40,0
103,236,247,119,163,121,182,11
203,209,35,194,225,180,227,3
195,22,47,127,124,119,150,230
158,224,61,255,192,195,169,152
194,34,172,169,106,148,243,78
155,187,78,66,254,131,94,2
