60,65,191,174,92,169,199,1
29,30,14,203,236,252,254,6
48,103,165,158,142,122,3,217
107,127,218,48,98,168,115,3
162,143,20,224,5,141,148,121
61,188,192,177,20,240,104,145
76,196,47,149,98,127,131,2
135,250,175,260,216,26,34,2
71,182,192,46,208,238,12,1
100,35,11,252,2,10,180,62
94,238,42,200,3,189,80,214
251,261,255,111,59,67,115,139
71,250,110,78,70,59,239,7
148,180,207,26,10,258,162,164
83,207,98,193,55,171,255,4
200,62,234,101,168,172,23,120
43,236,53,199,255,30,142,7
131,133,236,132,82,188,203,2
188,69,215,235,174,99,20,4
165,255,47,44,178,126,219,4
42,118,194,85,94,95,4,158
141,224,124,212,112,89,47,7
147,33,94,183,200,81,243,0
66,128,196,115,239,65,5,107
