156,130,187,4,2,1,7,5
218,223,95,177,250,35,154,14
143,217,105,19,1,185,199,191
1,6,185,81,187,61,249,129
156,176,246,258,230,3,99,205
38,140,90,19,82,219,133,5
5,3,0,4,43,101,109,251
249,48,238,175,194,105,18,51
161,55,1,0,70,255,220,11
218,237,0,2,46,124,183,169
217,37,87,5,227,115,151,130
121,256,241,138,112,250,2,7
187,15,206,163,113,7,77,122
87,195,256,248,247,146,36,93
200,191,26,93,237,142,1,225
78,245,71,145,82,2,118,75
235,61,20,44,149,164,98,55
185,166,220,34,191,147,108,2
232,61,152,174,87,52,12,150
232,63,226,237,33,157,114,5
195,120,263,173,30,193,76,151
136,151,188,93,150,109,32,38
250,253,137,83,230,96,242,261
263,157,13,213,142,51,122,14
