161,133,120,48,249,3,0,1
209,5,125,69,207,7,28,242
63,212,194,12,10,195,239,67
253,177,194,196,131,220,117,213
102,129,179,11,30,156,81,160
176,154,64,86,69,240,3,2
227,27,216,83,103,187,22,2
132,211,103,193,96,154,0,3
235,152,206,255,220,250,134,1
51,175,45,32,193,185,3,0
77,104,48,230,79,8,0,3
173,32,153,116,141,170,245,167
172,108,51,156,64,117,149,1
88,173,180,43,223,85,79,0
227,41,61,131,59,97,22,56
254,186,163,109,122,99,22,1
125,70,93,142,161,1,204,2
153,142,259,198,137,107,12,4
163,225,67,206,34,173,152,3
27,155,35,240,134,178,25,2
151,178,209,11,174,189,115,200
232,183,254,127,185,221,211,220
95,94,108,33,98,223,185,221
175,177,196,16,246,178,91,7
