89,88,87,86,85,84,140,2
17,180,20,132,250,0,6,3
222,166,156,205,27,145,5,232
134,40,104,112,128,37,204,4
88,227,184,229,211,149,259,2
19,30,31,244,41,25,142,7
202,200,97,101,141,191,249,205
190,249,154,205,226,79,126,6
46,19,12,143,232,188,4,29
53,235,44,170,133,34,105,121
22,95,195,55,90,194,157,2
16,143,202,162,127,217,1,3
162,64,48,39,185,249,180,7
199,156,142,63,59,85,105,5
144,103,153,155,116,227,20,2
215,132,248,161,92,53,198,164
211,238,127,57,197,157,7,0
210,196,113,105,114,251,191,5
153,35,194,102,97,188,149,4
32,193,120,231,2,82,77,14
218,48,211,65,88,1,78,245
240,132,63,239,55,190,171,0
185,148,142,119,12,250,89,214
167,131,197,232,91,188,65,1
