0,80,7,44,1,6,3,2
7,179,2,205,6,3,0,4
218,221,33,73,167,1,6,5
138,228,187,223,210,6,91,1
101,87,1,4,6,0,5,121
130,217,15,116,147,168,164,1
4,6,7,142,98,148,230,2
123,243,166,105,47,121,85,206
7,118,128,4,179,232,71,122
6,221,96,84,161,1,2,258
2,1,7,246,4,3,6,261
0,76,116,2,26,108,214,204
255,198,185,228,49,139,229,236
217,38,137,109,150,45,3,4
60,147,3,88,6,259,116,61
140,65,102,129,6,89,61,68
263,12,54,46,0,71,21,7
22,37,140,103,43,25,135,190
221,251,196,72,27,247,2,14
184,1,6,3,240,155,72,134
152,112,74,61,110,164,8,39
184,13,199,36,157,52,3,2
2,32,8,155,242,38,188,260
161,220,203,55,6,209,90,171
