16,177,29,133,48,161,2,3
156,32,42,25,94,54,7,1
181,117,164,17,101,222,136,7
20,18,214,171,104,132,206,220
164,28,177,113,191,244,124,4
182,185,249,228,42,168,68,6
128,182,152,160,196,81,141,158
232,98,184,223,210,89,247,3
31,73,99,163,94,144,183,0
192,40,52,49,106,174,234,74
81,177,110,145,195,178,69,54
157,166,103,141,232,206,24,100
54,179,25,23,217,200,197,240
93,178,84,99,168,170,158,252
46,64,29,50,217,240,207,2
232,54,52,179,206,168,40,132
10,140,244,201,192,230,124,1
202,187,131,208,45,144,23,1
88,178,156,199,26,83,170,77
125,15,206,240,116,172,167,66
126,217,119,34,152,157,55,2
198,170,101,193,186,166,100,243
37,113,50,221,64,157,251,198
232,244,53,181,140,95,61,0
