113,1,0,3,238,4,6,2
1,232,115,84,18,0,3,4
130,7,3,139,239,39,4,5
13,7,253,147,111,134,144,1
1,6,7,2,3,31,126,14
6,7,66,67,47,255,153,3
6,0,18,5,28,7,17,1
6,3,1,201,19,234,127,86
246,1,2,4,28,21,128,242
135,137,196,43,5,0,215,1
100,109,11,6,81,196,140,1
14,57,196,56,98,6,230,5
5,200,2,26,1,29,249,99
238,2,174,86,115,10,259,0
2,10,156,0,1,130,191,74
203,32,5,86,6,46,161,136
79,187,254,4,30,6,190,7
145,216,34,5,6,7,4,23
1,35,4,2,182,49,5,7
107,139,202,221,134,0,4,1
2,93,226,130,123,5,6,174
5,4,1,3,253,0,6,186
164,71,155,173,6,108,4,3
7,217,225,17,1,3,226,4
