142,4,0,6,163,3,1,7
43,231,116,221,0,6,162,7
0,147,1,180,64,5,2,7
101,159,0,7,3,1,2,5
0,4,41,241,2,7,255,16
26,6,201,7,5,4,140,45
169,112,74,54,42,4,2,6
6,98,1,5,166,103,2,19
0,70,49,6,5,2,4,188
2,0,4,7,80,3,1,6
72,189,90,7,3,2,0,4
113,3,145,7,106,6,2,5
229,94,173,87,6,2,5,4
60,113,184,14,75,58,226,5
63,139,148,29,40,13,166,2
251,115,81,49,30,97,252,0
139,29,85,132,118,41,95,159
4,160,202,143,236,44,102,85
105,30,4,2,17,63,163,112
74,194,179,103,144,174,188,0
234,0,156,256,96,39,209,3
71,17,152,42,59,151,201,5
162,237,118,106,139,14,2,236
227,206,222,156,24,138,0,32
