87,86,85,84,0,56,186,6
99,89,88,87,86,85,4,6
89,88,87,86,85,84,83,0
199,12,190,29,131,238,252,1
64,232,262,187,114,140,54,86
9,153,147,160,56,222,128,3
106,153,117,255,144,201,257,1
206,245,110,149,170,167,146,7
214,176,33,177,194,216,247,1
11,103,210,81,16,186,171,109
19,117,22,182,259,176,236,146
91,78,54,111,50,10,240,5
117,20,75,116,85,110,227,105
64,233,28,45,211,75,3,6
3,97,4,107,142,159,246,241
75,96,193,65,12,211,262,7
143,94,252,192,115,54,191,77
95,88,172,13,161,12,77,98
21,52,112,94,262,201,39,2
114,205,118,0,75,260,185,12
72,210,251,91,227,262,216,7
32,17,127,158,38,257,42,204
154,157,229,191,56,232,4,5
60,213,53,40,253,110,148,7
