135,66,54,263,125,205,90,0
180,246,198,195,148,66,241,90
173,24,107,32,0,155,152,9
65,13,4,154,42,1,5,10
185,123,150,30,1,91,121,13
106,168,58,43,62,152,33,201
257,66,0,4,16,84,127,158
133,119,1,2,25,78,109,151
167,13,37,147,2,67,133,195
244,240,207,76,43,73,251,2
174,199,182,71,17,5,119,205
54,34,117,125,5,196,250,41
145,233,72,5,66,223,154,104
150,179,158,252,3,37,239,186
93,12,53,159,238,121,94,169
40,84,217,134,224,61,83,212
9,27,52,6,127,133,187,64
233,33,198,104,2,228,94,12
125,52,245,203,122,101,4,235
234,18,21,22,194,213,40,2
60,111,34,237,174,0,2,38
160,205,148,127,237,10,29,1
207,69,140,254,42,3,166,55
62,250,197,15,80,94,180,233
