189,54,229,133,99,38,0,1
26,65,32,83,38,66,84,215
94,248,95,24,152,45,42,253
21,239,193,24,86,156,0,235
121,91,187,149,259,10,55,96
121,197,222,228,55,98,51,110
210,141,135,164,3,263,72,103
245,0,201,26,3,17,146,212
174,194,257,30,5,154,193,77
214,0,2,5,38,94,3,88
6,195,4,155,257,227,58,225
7,0,96,5,31,1,210,140
3,238,137,33,199,164,67,9
116,255,95,77,182,212,13,203
107,110,124,79,167,69,30,183
144,185,204,16,197,187,183,3
85,40,174,239,121,169,86,168
156,83,215,62,74,69,259,1
111,174,253,179,133,60,138,259
31,213,235,11,12,53,59,71
45,67,34,161,69,241,26,33
11,113,208,138,152,8,82,2
43,246,60,30,174,90,56,33
53,246,135,109,173,179,230,7
