180,131,190,92,0,2,4,3
93,125,95,69,261,215,258,166
225,233,212,90,8,227,226,111
97,7,90,25,260,113,28,164
6,4,1,2,7,78,143,207
102,98,1,262,186,198,130,19
3,8,229,0,4,191,79,135
169,3,76,26,83,97,10,106
218,136,3,6,246,57,51,72
22,44,209,46,145,61,7,225
229,95,2,173,77,166,118,43
97,134,183,167,24,131,128,233
260,139,170,187,85,81,49,184
189,158,229,141,30,29,190,41
150,95,112,101,108,261,155,161
62,121,235,217,95,0,199,94
125,143,28,237,263,85,5,0
90,122,64,188,137,223,17,1
240,106,217,77,169,40,252,4
21,247,12,164,121,135,260,109
255,189,116,78,119,159,13,6
175,63,140,163,52,177,97,166
41,130,32,16,242,82,122,155
133,177,25,143,155,147,0,5
