481,267,433,3,451,270,1,0
201,625,775,227,5,121,178,6
597,49,764,125,717,173,626,183
364,525,454,204,279,407,639,74
1,305,2,467,755,434,615,442
174,555,710,228,460,49,149,180
415,273,2,1,388,6,3,0
222,565,147,499,104,671,83,173
0,701,193,338,483,486,290,148
18,1,90,192,130,413,661,334
535,365,546,364,258,133,650,7
258,378,17,530,0,2,6,1
491,86,393,456,509,235,6,7
24,682,206,40,521,733,66,7
165,238,357,49,16,350,428,93
249,284,497,666,104,488,357,0
239,62,175,441,622,310,497,6
232,304,571,648,689,485,665,6
210,606,706,443,23,15,738,105
721,276,201,162,379,209,2,3
320,41,710,253,126,736,281,4
374,199,384,496,621,412,547,6
621,460,112,604,631,315,274,7
165,95,230,676,74,522,246,599
