305,294,137,290,7,406,2,1
21,13,213,229,0,2,4,7
250,638,122,588,69,735,522,1
774,120,0,179,69,7,87,601
2,3,6,0,179,242,19,28
1,7,3,187,649,262,675,102
533,260,167,4,704,162,1,2
7,477,432,249,619,318,3,5
7,588,465,433,0,239,5,3
20,226,751,6,28,63,3,0
260,402,427,74,604,601,744,0
11,747,32,75,7,6,2,5
2,46,510,300,0,1,6,7
22,89,259,134,144,449,173,175
358,129,119,309,669,265,3,0
680,2,6,4,1,3,0,5
5,126,6,663,2,0,1,7
4,117,1,371,5,0,6,2
10,174,172,26,229,637,622,624
66,1,146,108,163,0,7,3
137,62,25,254,131,38,671,761
36,483,652,187,630,312,619,618
212,302,580,2,634,7,0,1
62,210,5,71,461,67,116,570
