614,766,363,2,7,505,1,233
4,497,7,5,6,259,80,2
60,121,18,7,3,110,120,2
152,173,60,124,7,16,211,4
7,655,366,584,582,240,178,671
13,653,228,4,5,0,2,1
4,2,6,7,5,191,0,1
5,3,6,7,4,427,1,2
659,392,448,6,115,55,652,0
443,319,464,289,341,4,492,329
83,356,89,4,337,646,141,81
533,12,4,308,6,1,112,177
285,750,654,124,290,106,498,191
250,344,573,562,740,64,302,0
549,341,474,140,613,5,252,2
753,187,684,1,100,12,4,468
15,31,101,333,139,597,177,3
634,1,9,409,5,6,3,2
0,7,2,4,3,611,5,1
567,90,66,556,41,769,772,69
157,419,680,2,0,5,3,1
390,3,98,421,4,223,1,5
154,695,7,616,5,1,0,3
759,50,685,279,290,17,568,0
