495,716,6,5,317,4,3,2
583,487,244,263,251,145,135,1
281,353,329,198,302,643,760,230
709,229,115,704,160,81,5,470
54,52,547,1,141,2,4,5
741,36,82,12,399,168,91,216
555,5,0,141,3,683,205,533
157,761,260,4,436,77,391,54
717,351,273,615,531,760,2,3
136,276,187,709,576,518,303,5
195,446,109,716,6,158,264,143
286,90,300,162,214,375,239,2
629,33,142,375,739,268,741,249
163,686,502,22,593,172,710,2
88,242,659,405,46,159,178,0
343,289,420,564,16,225,0,657
123,712,731,247,301,669,367,1
563,605,396,501,510,551,627,696
156,189,609,513,399,597,317,6
265,301,410,590,562,21,187,4
733,95,151,289,375,204,312,349
305,622,36,463,66,649,135,4
380,10,450,516,224,113,261,3
467,690,284,111,337,222,425,744
