146,3,431,0,6,5,2,4
243,613,168,640,748,736,1,2
45,453,167,176,234,107,183,657
690,352,108,276,208,577,490,350
77,175,344,131,343,275,190,731
3,197,530,155,719,5,131,12
27,758,195,243,1,414,151,174
147,738,678,558,197,77,633,1
506,2,0,3,1,52,195,256
420,161,117,489,260,480,335,6
345,451,168,65,40,30,151,3
488,683,329,43,0,535,397,4
509,236,227,436,390,249,59,511
361,167,154,29,108,206,446,0
576,153,77,11,99,696,14,4
190,273,4,10,139,1,7,3
427,122,408,772,404,516,409,6
82,88,733,28,376,706,767,6
162,191,539,72,431,538,694,262
154,99,38,641,500,633,546,572
458,142,381,508,187,761,275,1
282,462,11,684,209,763,519,187
408,31,242,363,265,250,394,85
623,277,210,322,289,242,8,29
