2,7,3,137,0,1,6,4
714,272,5,756,6,2,4,1
502,126,82,260,188,3,218,1
597,434,752,588,177,2,601,6
0,4,54,1,558,618,43,263
4,549,18,240,544,236,593,687
2,191,613,5,170,627,6,1
623,608,5,697,7,207,387,6
595,503,3,246,447,4,0,1
743,680,57,157,195,6,37,7
33,247,26,5,211,6,1,89
90,317,6,548,196,167,393,241
70,732,697,539,641,569,7,162
35,653,5,128,1,541,0,3
2,173,246,689,0,4,329,1
310,302,458,2,523,5,6,7
57,2,194,723,3,1,724,79
177,327,95,306,480,533,679,2
243,338,44,491,604,426,477,332
1,628,699,609,4,3,0,5
1,128,689,234,472,163,186,697
654,6,370,516,483,4,5,1
693,603,53,496,0,7,2,6
266,229,217,0,5,3,748,1
