380,426,229,116,143,213,458,40
70,172,78,14,249,47,112,1
1,41,222,238,143,80,111,6
82,315,482,47,297,148,171,1
361,490,353,312,420,356,441,298
383,320,442,284,507,495,404,6
242,363,50,403,494,411,166,3
49,157,39,496,312,339,505,2
17,372,7,477,356,486,400,128
193,21,227,126,165,141,42,3
463,183,18,319,343,62,242,6
487,432,184,197,473,76,120,5
182,116,200,208,377,253,34,88
241,437,3,508,87,358,79,258
505,248,375,166,96,313,431,175
159,206,20,472,19,2,248,254
26,96,476,160,166,466,463,162
120,125,146,463,302,56,421,3
84,147,48,366,316,121,235,458
84,166,182,183,284,172,330,425
258,115,356,155,218,302,260,83
343,280,289,76,40,88,84,505
65,293,333,100,182,367,437,103
166,113,222,262,496,79,69,9
