4,143,39,5,7,2,6,0
487,517,402,191,258,341,2,1
50,300,362,366,5,6,2,1
1,486,116,133,7,4,5,0
65,140,121,291,264,372,7,1
440,277,207,190,413,298,173,3
354,174,4,5,188,1,3,7
163,2,435,447,1,461,4,5
461,70,1,4,107,6,202,210
451,212,157,49,0,257,195,37
20,308,344,1,181,180,408,201
237,305,311,7,163,222,1,204
1,213,419,366,308,328,62,0
160,2,3,220,7,245,6,0
163,323,0,421,7,186,34,377
506,99,119,419,214,33,4,38
245,22,106,257,115,0,269,24
125,83,287,2,293,186,39,306
7,444,251,90,159,3,4,121
80,0,6,143,200,254,127,45
392,265,52,212,1,0,147,138
436,232,267,246,262,377,248,508
150,306,1,152,329,489,11,82
234,171,80,458,4,3,6,137
