413,303,497,6,3,0,5,7
70,67,0,227,5,255,4,3
285,153,429,291,345,237,315,177
124,360,339,209,376,274,411,280
226,2,156,432,238,363,248,119
231,207,2,61,346,396,0,85
26,44,187,1,299,66,480,190
5,215,148,413,217,277,124,233
83,188,320,487,397,27,7,1
12,60,26,363,479,178,1,187
385,512,292,98,230,203,7,43
425,329,506,463,21,99,248,0
111,35,203,307,119,7,2,4
236,105,148,372,110,214,22,4
368,120,420,423,493,98,95,0
384,330,127,133,56,3,4,6
97,324,307,40,90,153,186,4
55,235,380,425,434,209,456,6
201,109,167,445,268,213,41,471
58,362,84,178,427,376,127,4
211,366,146,139,355,518,213,387
67,12,384,495,437,69,223,60
223,132,497,179,83,505,115,133
378,30,371,144,201,31,490,283
