324,80,498,251,21,86,340,0
239,195,409,497,94,237,358,2
6,10,374,497,151,400,28,257
443,11,367,87,254,40,301,5
230,155,171,72,2,106,303,349
82,91,292,111,455,379,187,1
386,373,198,94,180,468,176,168
118,97,98,350,30,403,54,362
187,56,84,259,24,495,185,40
81,232,221,490,338,174,310,487
280,177,450,306,356,122,70,228
472,180,184,398,278,304,147,1
120,510,0,95,78,317,466,52
473,414,226,164,257,260,158,0
37,480,144,237,501,234,487,1
418,161,58,143,1,370,167,76
5,204,55,471,192,274,16,167
73,132,206,128,137,226,491,6
30,316,340,151,234,124,309,238
160,76,105,492,41,279,507,261
32,210,10,207,49,16,13,6
385,169,98,188,340,211,232,1
257,225,138,453,403,69,168,139
473,418,45,157,318,247,194,1
