436,102,254,363,2,7,505,1
262,6,189,267,423,400,5,1
5,29,4,3,125,260,6,1
508,3,5,336,1,28,2,6
467,6,478,1,2,5,38,51
285,30,5,4,7,2,205,110
1,7,2,3,174,6,84,134
0,47,33,1,4,94,2,5
106,2,6,31,1,0,5,10
32,27,244,225,418,372,1,295
45,0,484,7,378,423,202,194
516,0,447,49,5,3,1,109
156,266,17,7,53,480,175,447
283,70,3,468,448,117,65,126
14,247,15,340,335,434,184,1
23,376,122,484,378,185,2,203
121,94,446,313,294,122,3,510
181,298,497,26,270,83,360,2
296,403,156,191,4,3,333,0
233,16,11,419,204,5,187,2
76,194,383,275,200,199,46,6
105,20,473,213,83,363,0,2
82,48,508,195,121,1,36,220
59,335,245,343,383,478,81,1
