173,174,175,176,177,178,140,2
180,17,133,203,20,132,250,0
504,374,265,407,214,317,189,2
155,484,373,140,219,423,449,507
92,355,204,122,278,51,171,6
298,348,32,476,440,12,40,4
88,446,93,0,265,4,12,348
260,381,391,122,479,265,144,3
335,428,309,351,517,98,371,515
246,98,487,219,64,253,447,222
57,407,30,326,164,134,26,56
190,401,303,72,256,414,495,170
166,245,77,108,16,233,133,146
200,8,472,408,260,500,49,480
479,185,62,67,183,64,203,504
55,490,157,323,110,186,404,3
485,469,233,278,227,14,443,318
188,89,343,441,485,9,421,309
418,236,166,262,326,172,128,112
136,10,413,362,436,268,348,480
368,303,28,436,341,92,76,0
489,471,295,320,448,348,512,258
483,358,190,427,104,42,106,389
490,439,458,441,115,297,239,6
