175,176,177,178,12,65,289,5
270,58,241,125,168,341,141,6
112,165,478,267,64,100,36,0
336,81,43,253,155,176,296,4
110,0,425,317,119,247,442,187
409,248,443,257,2,354,440,101
236,408,487,274,473,270,253,2
487,45,155,311,481,144,63,2
371,381,124,238,190,243,511,74
34,138,117,215,240,139,388,56
142,334,325,12,351,122,108,9
405,111,469,403,363,153,3,2
178,119,254,39,16,194,29,191
71,131,427,223,0,225,73,63
323,148,348,424,299,178,243,7
261,6,293,446,217,512,239,183
405,180,54,152,292,350,20,7
244,303,265,426,470,256,169,8
241,501,206,516,353,359,228,56
95,89,292,201,30,341,357,0
64,488,149,399,455,171,223,5
146,130,402,259,209,90,8,75
232,351,336,143,246,340,238,0
13,4,224,479,119,191,15,506
