177,239,25,200,209,190,116,3
341,414,158,474,218,178,434,2
292,382,340,236,391,335,324,5
121,399,439,356,291,467,421,2
113,258,119,243,468,272,347,7
284,15,271,452,438,506,403,1
152,340,403,310,385,280,482,2
75,467,427,202,17,164,331,1
238,440,473,366,282,296,396,3
462,68,239,229,435,423,373,0
152,413,329,127,242,132,274,384
53,95,303,117,153,249,240,320
364,125,134,169,440,307,259,3
41,506,181,347,145,61,195,211
312,3,126,141,145,138,300,247
126,169,301,233,4,67,269,288
394,491,235,478,32,391,49,1
286,62,169,281,358,4,280,304
377,440,250,160,258,129,382,163
485,453,412,486,338,392,207,2
269,261,173,116,114,440,247,170
74,331,227,449,84,72,409,475
269,329,255,315,28,453,141,37
173,138,65,302,195,97,64,292
