25,257,190,262,1,0,5,3
141,252,186,117,451,270,205,24
314,227,440,178,106,177,160,7
217,202,34,10,245,226,209,86
421,436,252,425,261,103,392,0
319,271,166,180,206,117,251,306
409,297,40,38,434,127,48,66
231,0,3,2,1,4,5,7
231,379,177,334,160,57,445,151
476,428,415,318,509,1,144,469
332,146,465,2,173,0,1,5
190,212,435,172,223,118,180,22
202,240,399,330,519,475,449,5
197,348,374,411,311,481,390,5
20,446,470,473,282,276,4,7
298,465,360,356,470,88,210,0
456,290,481,218,33,392,94,5
514,398,17,334,428,243,425,0
487,299,422,174,224,118,43,99
446,395,45,21,151,6,413,256
347,68,67,213,300,95,500,5
385,116,416,431,212,378,461,489
218,424,223,160,343,52,407,0
506,458,139,197,367,277,126,308
