480,232,166,416,48,158,2,6
190,191,439,314,60,210,64,3
246,155,169,158,175,180,429,7
207,271,386,69,327,450,39,4
35,223,465,232,53,396,321,5
450,236,446,0,144,327,204,361
313,250,483,156,437,172,115,1
286,144,207,248,148,510,299,270
46,33,53,95,504,125,469,164
433,29,34,473,240,36,105,3
388,258,250,333,484,424,62,0
439,437,43,174,227,516,282,1
102,234,352,447,109,15,231,58
476,180,2,437,176,39,16,48
345,432,476,428,439,230,497,6
27,333,57,395,375,90,3,0
244,284,27,166,469,9,170,107
197,15,69,203,42,216,40,5
447,332,223,14,99,314,1,126
280,14,394,142,434,400,85,6
485,98,56,493,196,375,294,3
93,191,38,457,413,143,43,131
58,117,432,481,209,323,475,2
399,197,288,91,269,75,432,109
