433,267,451,518,270,497,90,0
498,506,286,241,479,90,296,333
146,482,371,27,369,283,370,35
1,315,43,457,425,121,313,357
432,28,312,519,307,420,461,280
66,32,389,305,513,340,112,341
234,146,8,275,6,420,43,116
42,244,0,3,374,157,359,265
7,0,69,147,391,427,233,370
230,352,437,0,1,3,2,48
233,114,38,3,4,1,215,185
201,197,3,167,48,349,211,68
146,82,280,210,13,270,190,14
490,209,7,196,147,182,57,170
343,292,261,309,263,128,3,47
92,127,239,97,300,125,8,3
62,250,442,0,6,4,7,222
204,366,386,322,99,3,2,1
341,387,426,181,380,207,289,243
295,309,152,384,487,43,172,149
276,264,227,315,478,47,406,52
128,183,136,295,191,2,11,65
223,163,245,473,478,56,388,2
501,483,205,355,106,425,314,138
