100,143,271,117,387,312,209,3
194,468,120,518,48,185,107,5
358,420,274,298,78,442,254,343
446,95,36,403,10,129,288,7
415,155,478,463,506,222,0,103
93,401,14,63,234,67,75,0
77,8,69,106,6,86,398,119
111,51,319,10,34,28,2,238
472,102,510,62,376,227,254,430
56,498,282,69,75,146,180,114
321,450,16,183,267,375,29,0
147,465,324,496,128,283,490,7
110,439,480,68,506,178,357,0
77,139,211,19,330,449,288,160
49,233,55,33,132,442,287,503
132,91,424,472,519,470,347,34
177,31,496,3,174,189,228,142
137,400,465,200,436,177,30,77
287,187,294,101,49,277,1,88
371,276,134,89,470,456,227,316
335,493,190,222,232,168,196,89
435,108,22,188,251,161,95,35
451,288,365,482,215,433,321,57
398,97,78,131,314,135,400,0
