502,279,0,249,222,277,6,2
20,44,89,262,67,151,72,242
100,398,301,120,431,160,151,358
365,311,187,75,325,252,206,1
49,310,457,103,493,203,237,470
359,28,75,349,403,460,516,509
248,234,110,260,347,499,184,243
517,384,103,401,98,189,163,4
407,436,176,60,229,161,485,37
444,425,83,6,464,239,314,495
139,363,196,417,264,84,290,214
152,373,135,389,93,386,7,187
450,253,163,180,102,44,334,394
407,188,372,216,514,360,112,0
236,213,114,376,365,471,497,3
217,358,64,43,191,0,104,151
472,354,135,151,415,434,195,5
18,202,91,63,85,251,470,0
211,454,159,94,477,246,33,172
187,55,386,327,35,217,156,2
107,356,483,420,439,381,270,235
4,458,460,185,107,251,162,279
502,312,360,39,366,321,372,0
142,61,208,370,60,80,154,295
