111,355,5,475,7,323,1,2
27,103,474,259,7,4,5,6
3,82,18,35,7,263,19,206
99,3,495,224,5,233,250,193
1,160,243,34,169,2,66,87
164,375,65,48,182,22,30,253
4,166,169,453,164,193,261,207
488,356,44,422,221,157,4,6
83,218,163,494,0,1,246,216
285,1,3,233,62,115,158,7
99,6,5,427,1,3,292,4
53,383,262,2,360,4,221,1
153,27,178,365,167,105,407,0
318,372,1,485,5,3,0,2
1,154,3,218,101,287,265,87
0,5,359,393,468,8,207,166
369,509,154,88,202,31,190,223
159,133,195,17,86,1,114,366
7,146,36,84,0,6,2,1
281,276,440,465,210,152,7,6
514,76,470,0,499,7,3,4
8,186,147,6,96,371,159,340
476,455,514,106,162,3,237,0
464,36,506,74,220,374,19,4
