425,169,92,348,455,199,7,2
159,36,173,85,518,308,227,5
222,232,309,252,44,157,39,127
321,299,265,160,304,365,426,6
488,13,377,63,317,9,95,4
106,349,433,341,442,201,281,353
67,379,470,439,242,99,441,0
336,191,248,400,110,489,359,1
384,352,393,44,421,478,369,0
88,329,35,117,372,103,493,333
445,82,278,265,64,417,30,3
369,373,337,304,153,480,345,1
90,66,39,503,164,433,462,265
393,320,316,313,200,463,38,5
57,479,240,380,492,335,332,1
296,105,62,83,263,440,418,1
17,30,238,148,432,180,244,237
130,413,465,474,480,369,62,222
356,328,11,317,377,471,1,398
211,241,38,450,262,191,348,54
485,125,198,278,400,52,160,42
349,63,203,485,56,249,447,42
282,469,9,421,8,202,207,1
277,363,44,409,437,90,357,214
