127,258,134,229,227,69,86,1
230,191,321,291,78,411,21,3
241,414,328,208,169,31,6,298
249,130,357,445,261,292,310,0
255,438,498,174,291,318,300,4
2,135,469,476,280,282,123,413
24,221,44,144,478,149,384,213
219,389,321,230,249,382,348,90
432,472,279,292,464,0,465,429
194,89,25,21,122,64,197,3
263,425,302,481,329,392,380,4
398,508,192,346,355,313,488,3
455,319,406,220,118,233,5,18
479,131,92,102,107,55,151,512
273,32,374,211,471,43,6,345
492,482,438,63,84,476,99,5
270,385,269,92,53,447,233,2
227,179,82,24,395,483,319,6
512,485,474,108,235,150,23,175
122,239,392,144,298,3,119,112
322,269,43,460,405,127,202,7
215,478,489,467,203,417,353,0
433,471,31,494,421,275,484,400
239,186,66,475,217,486,510,445
