482,434,188,150,334,1,182,427
176,351,101,105,47,178,6,2
460,79,347,7,350,341,419,332
387,415,494,283,379,370,315,4
172,227,163,104,137,36,89,7
376,146,239,120,126,91,435,2
137,473,267,24,295,353,149,507
60,157,303,513,427,180,221,179
94,392,171,229,319,97,312,330
439,435,509,144,44,258,410,0
4,152,405,31,190,374,317,366
475,412,182,320,511,380,519,4
198,152,484,444,336,203,413,25
120,215,410,248,98,518,417,7
55,378,519,427,403,347,125,2
461,369,387,355,106,291,290,80
339,206,14,326,122,30,346,1
367,151,453,227,445,138,335,3
463,274,388,71,205,125,145,7
479,388,472,427,414,423,189,68
409,229,352,153,470,77,264,385
396,497,287,208,43,269,233,1
162,83,60,148,55,49,434,360
135,18,331,277,286,346,3,96
