178,3,431,0,6,5,2,4
61,101,128,236,224,0,2,1
143,35,86,343,68,358,78,37
20,2,100,374,494,315,206,151
458,0,362,3,4,437,2,1
293,396,5,403,120,518,59,77
65,29,472,123,194,187,505,418
150,463,71,47,166,452,2,4
410,333,510,408,0,301,366,94
92,104,156,152,23,5,0,2
503,57,70,175,421,472,317,3
75,271,66,243,100,123,74,190
477,11,215,97,188,227,362,94
464,307,377,294,327,180,226,4
42,389,306,183,214,6,65,222
339,100,335,490,207,69,286,514
375,40,48,38,225,458,381,2
496,369,263,164,57,200,219,2
344,131,180,444,174,45,341,58
45,422,330,185,212,211,83,217
167,132,437,465,314,247,272,7
222,83,107,100,194,255,438,433
58,364,17,40,215,156,65,6
338,56,14,351,143,114,421,258
