378,479,77,346,0,5,7,127
250,231,56,192,75,0,77,4
340,129,189,372,266,453,499,335
323,191,152,7,325,465,370,186
488,327,228,0,1,15,2,116
352,7,115,493,263,6,189,32
125,108,41,98,340,261,0,52
63,300,481,3,2,360,7,4
365,58,156,247,238,485,91,464
470,127,100,292,285,281,155,1
453,479,410,155,4,289,282,147
58,400,130,201,125,18,165,2
115,479,141,334,319,34,61,81
221,71,92,465,175,494,209,6
34,300,282,327,49,459,105,51
157,424,299,275,95,135,437,3
379,113,206,440,115,355,1,5
443,374,508,372,190,362,77,6
508,458,358,131,518,166,227,7
65,139,324,333,198,489,470,2
364,408,243,111,23,487,272,232
205,442,507,299,41,238,252,43
278,11,307,50,498,517,444,6
47,219,117,236,400,39,500,70
