103,123,382,132,206,155,8,6
16,94,244,257,248,33,24,4
159,295,340,261,14,448,185,6
43,148,194,62,331,7,161,77
468,196,82,92,315,387,432,5
292,110,375,210,59,27,209,351
180,498,510,306,208,297,28,319
227,22,273,46,48,437,59,2
372,28,172,147,439,250,71,3
463,56,97,119,478,54,100,0
12,140,358,81,338,29,283,211
409,301,286,226,215,439,240,54
298,153,285,412,437,248,45,246
304,299,242,243,320,19,289,6
211,484,360,432,57,225,137,5
99,165,80,303,169,259,19,177
287,22,102,73,375,397,423,385
81,278,320,38,41,360,303,106
233,301,14,279,114,389,212,20
357,379,96,377,42,72,157,7
226,516,53,87,237,61,471,42
263,48,450,241,193,364,471,465
165,211,295,338,191,190,260,488
136,299,413,335,511,157,78,7
